User,Twitter ID Number,Twitter Screename,# of Followers
22904,3018270436,vankampen_john,11
22927,3015956699,Zackpeladeauluv,11
23096,3009174934,OzzynCosmo,11
23281,3000441838,BVCconverge,11
23333,2992446987,hbsclean,11
23667,2978509397,kenneth1432843,11
23691,2675257598,obey_heyboer,11
23731,2975565910,egallowayPR,11
23786,2975316426,state_cook,11
23788,2975208188,RachaelStrother,11
23939,249446917,trevor_got_dibs,11
24015,2964845697,CaledoniaPackn,11
24167,2956327377,boogman2012,11
24210,2953097093,artagius,11
24295,2945579299,manuelauto1,11
24375,2941942766,shelli_regan,11
24431,2937087395,alykai20,11
24552,2915952552,jadenj351,11
24828,2826122469,miltonp430,11
24845,2905285270,purollk,11
25235,2884797171,jamilpickens,11
25430,2876859039,r_schmidtty,11
25655,2892421418,conley_ben,11
25662,2502672122,jennifermcduffe,11
25669,2892395827,Stevenw99793449,11
25806,1884395011,angelesgarhue,11
25904,2848578531,mlzimmerman2006,11
26107,46115446,goofyrussell40,11
26115,2800661614,WedNightFever,11
26124,2527034097,MomOndo2,11
26306,2367153470,pretzerd,11
26376,2816963673,horsewomanredhi,11
26444,1931658948,daydream1971,11
26559,1710318494,BruinsmaGabby,11
26595,2795587233,theryntiesgroup,11
26716,2786377173,GVSURVCC,11
26718,2833243477,gvsulaker4life,11
27151,49751926,Cathywrightxyz,11
27214,2745760882,Mskris59,11
27436,2792758742,chandrickaw11,11
27453,720900730,_Dotes_Mike,11
27674,2777301307,bhimtamang0001,11
27676,2777271607,That_Dude_Coke,11
27686,2753559118,GrandValleyGC,11
27703,2764858350,johnseve1,11
27710,2271743528,Keranesa,11
27726,2752709830,gvsuprobs,11
27750,2752171191,ideia123,11
27866,545638262,kimbo_dent,11
28107,1112635033,roscoedserrels,11
28114,2746327699,fresh5michael,11
28148,2746626532,nicolefoster77,11
28161,1547073746,SomeRandomGuyOn,11
28162,2746305243,KathrynTimm,11
28166,2745993077,ccharlie202,11
28225,143397304,schueler_k,11
28309,2740561649,grant_silvers,11
28331,2739217492,shanrae40,11
28728,2658169488,_LilGemini_,11
28966,2615028288,braxtonjackson2,11
29094,2277229131,avriecjtraci,11
29112,2597219804,CarlaCarlapuite,11
29126,2655332421,esseriag,11
29167,2546968890,ledatheres,11
29174,2645725577,BEAST_LEIST,11
29477,2562103944,jenniferellenr,11
29528,2591419793,DJohns760,11
29744,2526399272,yes2vets,11
29874,2553295403,camiladvidal,11
29900,2497221276,bidgsj,11
29985,2490389988,Jennife57225752,11
30071,2480403066,tosheona_fudge,11
30090,2531726225,marilynnicole67,11
30208,291993449,ToniHerron,11
30262,2459893698,juandadavis,11
30363,2446294692,BenjaminGarrod,11
30484,2430680167,FlawlessCenise,11
30496,2428045904,gettinthatEon,11
30815,1123604840,Nicole_Hicks10,11
30943,2392830982,tobeyt91,11
31067,2365099969,OfficialWMPC,11
31328,2337475038,HandH_GVSU,11
31411,332831908,StaciWalling,11
31537,2318896093,_Pozon,11
31946,2293397250,MsNelsen,11
32046,2285683015,djackson_GR,11
32072,117572934,marcosgpro,11
32146,2276502547,bentzenan,11
32150,2279472560,LanguageBrew,11
32195,152635908,renew_forgiven,11
32506,320523836,JMartinN2012,11
32521,2236232072,DarrenWallett,11
32841,398591849,all_ineed2b,11
33197,860734254,MarcusSchillaci,11
33309,1941210823,FitCoachKatie,11
33393,1912625239,JohnJgniem,11
34221,440618930,RiverAugust,11
34250,1694396574,Jackiegvsu,11
34259,398874765,dklebba,11
34290,291939526,LAtkinson3,11
34346,444159536,Tainea_13,11
34377,1650547111,CBITelecom,11
34426,1675620062,PhidelAdahBaraz,11
34524,540487341,markabarczak,11
34783,1604177251,amyhallochak,11
34795,15506434,Michelleeee08,11
34947,1346602182,11ChiLLin11,11
35016,353884301,JessicaReamsma,11
35179,1520684641,JenniferBorn3,11
35365,1392499794,SaraSnyd,11
35612,412076468,Karin_MW,11
35629,1406319066,anna_wierenga,11
35974,1148740382,CAMMPASS_JAKE,11
36355,512554995,RebeccaBobb,11
36859,1127985296,kathyr999,11
37020,592330861,meganzwinger,11
37100,1080740731,SeanClancy17,11
37160,1072175886,MPIGVSU,11
37344,570982100,GosiaSzylar,11
38012,83770702,brandon_mers,11
38283,189761141,sktrinmar,11
38497,809017471,HudeczK,11
38526,785599285,lakerdi25,11
38897,735146402,KatelynKieleszk,11
39081,631303432,Tracy_J_Taylor,11
39173,428686093,wesleywwoods,11
39243,46472422,mlatinasanchez,11
39247,608784337,KileyElizabeth2,11
39574,562308811,GVSwitz,11
39725,540826847,ablanchette1,11
39766,497328743,sara_suzuki,11
39780,539448103,Alexis3368,11
39926,248872865,wallburner,11
40047,503432936,matt_burns_1,11
40071,269856768,pvmjulie,11
40287,375406745,forwardrangr8,11
40550,424705629,YoJellinOnKatey,11
40870,425536871,kayschroe,11
41271,389882658,rickpwoods,11
42611,277121744,hannahtreez,11
42728,183206806,cynthialynn560,11
43025,107242184,_andwhatisthis,11
43105,244972671,JGVS17,11
43159,235528971,BigBertha90,11
43660,188409944,prelationsglk,11
43695,191291867,toszekstate,11
44008,162587665,JessCregar,11
44021,160621622,grcollege,11
44205,130923034,nicolebeaverson,11
44555,96990445,gvsu_govdocs,11
44833,37616186,folgerc,11
45136,26261568,xhelloheatherx,11
45374,43110250,Woojaboy26,11
45646,41107600,plouffc,11
45850,32139429,MelTroeg,11
45975,27001216,Cschrier,11
46041,18334283,akhoffman,11
46250,14659967,mhodgman,11
35,2328079183,sara_faletti,12
164,822536262485688320,Antoinette_DeM7,12
221,1320263035,DemorrowJen,12
363,61642211,beatycrocker,12
424,836746091169210368,nancyhallpetry,12
474,4751612173,julianne_amato,12
482,715595203818741760,torithrun,12
795,824665912921956356,AudenRein,12
840,1373681773,raadamaris,12
965,830961791928774656,loafy73,12
1140,829796807987359748,Deon_TE,12
1189,829329804725989376,21ajv03,12
1343,828276695677431808,its_morgan_12,12
1524,180228003,paigetober,12
1937,822853052747173888,KayleighMiilu,12
1943,822885501107576832,MichaelGrosecl2,12
2091,821466392281174018,ajbarrett15,12
2313,819995511700725760,LoriCaniff,12
2629,743186625212055553,Georgiafarr7,12
2684,4585788921,RoloMcScruffins,12
2883,816308039657656321,koopsautomation,12
2946,2365788319,joslyn_mike,12
2977,47714543,marlyn_mr,12
2997,790279335529897984,ItsScottyO,12
3021,813980763976830977,beals97,12
3209,810298682088325120,BrendenDaVault1,12
3263,2303929854,_joshchua,12
3331,485260917,ztarosita,12
3359,3583923495,chuckc1987,12
3423,2938506437,HoolsemaCPA,12
3438,314100996,MadhuKrish321,12
3626,1016172349,AdamJakiela1,12
3801,803727138331443200,polkatsparty,12
4009,796157177165713408,TheBlitzHH,12
4315,798213753183600640,leftintrovert,12
4345,797912416847806469,morgadokaren13,12
4588,1462996452,gjtrent,12
4592,795720645304877056,hobart_gr,12
4793,861373302,TijerinaIII,12
5026,791432902298832897,bearspraytan,12
5027,2965202397,thompsol32,12
5088,791004661406896129,andersonjeli16,12
5101,790945760384806912,MillspaughErica,12
5173,790222251715067906,Eliciamorton4,12
5185,790017700571455488,alyssa_m3032,12
5214,1665483812,mwallach03,12
5309,174469844,cleenw,12
5453,969239504,Carol_Burch7,12
5513,787012556393181184,shewmaks1,12
5915,783719012421230592,STCwcks,12
6043,764971906864967680,brooke_hirdes,12
6144,66103910,fps1,12
6312,780053372829327361,CaseyGerrits,12
6512,777978248613552129,Jpugh4837,12
6534,777818676909047808,CassieBrandel01,12
6741,775850112207781888,ROMP_CC,12
6776,774061559278628864,Meg_Taft,12
6786,775423770261614592,GretchenBaker22,12
6832,775086190814986240,butch6894,12
6888,773289287966089217,WellingEthan,12
6941,774183664686989313,SUepbezl1995,12
6999,2822979941,tsbykarin,12
7101,772941935317102592,PoopMigee,12
7261,2676834378,cj514,12
7340,771357472753799169,kaycory1992,12
7552,2234872555,paul_candela,12
7863,1166601936,Roseboom97,12
7948,768137848914599936,FreidRikk_John,12
8102,766803659594141696,amy_lefebre,12
8140,339714196,TheresaHawes3,12
8182,766015701538725888,ShawnAaronKoch1,12
8211,765700075779530753,DebraIves3,12
8388,763003446639398912,DohmGLcounselor,12
8670,426956534,christinemari86,12
8731,759364986409979904,BasilTammy,12
8735,759252551736975360,mariahhhhh22xo1,12
8773,758808780981149697,KingKamario,12
8802,758476151081799680,brianadonis27,12
8941,1064047494,tvmeer,12
8970,756480976965033984,paige_schurr,12
9316,712042617635209216,Ponch7854,12
9411,751534518570475525,leighsheri417,12
9425,348095019,hannah__berrie,12
9456,2743559675,mpaulictrav,12
9672,748557595179356160,ConnorCavallaro,12
9720,1849649528,barbdauksts,12
9744,747604395085471744,DAngeloNelson3,12
9751,747554924100091904,MadisonPaulic14,12
9843,746205464514289664,Skooly_Fooly,12
9933,745300041359818753,GleneagleCondos,12
10407,872445662,jeremyoshay,12
10502,2812652930,Ros_OToole,12
10651,734219963574177793,bornstuna24,12
10690,733482550627180548,i20200756,12
10760,732718397776142336,Jasmine123cd,12
10796,732329992198234113,impacteliteMI,12
10846,620242698,MenardMaggie,12
10853,731528298837184513,rubelmansharon,12
10930,730200551338721280,KathrinaCook55,12
10957,56715025,LisaWrightAvery,12
11003,728446596073934848,BeautyToCurves,12
11052,727309817472253953,jillscholma,12
11063,727221320283365376,JA_Hitchens,12
11069,2851064311,askakoz,12
11096,726578359212380160,ZaR_5K,12
11101,726542924133986304,callicalli11,12
11139,725800743542861824,KrummMD,12
11194,4719512715,jimberly_jane,12
11268,723726455583215617,LIONSFAN818,12
11299,2939106443,mccauleyme62,12
11373,722304588662120448,gv_things,12
11426,721318650146328576,contheconz,12
11479,720276921351733249,aishaippel,12
11524,719627579087548416,petersdamian1,12
11646,717530243033071616,pornmaster69696,12
11743,713181330196926464,sagark8481,12
11862,713747578890928128,l_eichbauer,12
11869,70566774,joyeling,12
12004,4922014331,TrishaAncel,12
12009,69376009,mamills1,12
12026,711314572234399744,AshtonEverett4,12
12102,709888315764375552,MadelynPanganis,12
12132,709520212026994688,brookldrooger,12
12377,705021047033225216,rinaldipizza2,12
12415,704752616664866817,fazionsmith1,12
12574,702846881962070016,SmithyD12,12
12720,702273011886530565,jonhoezee,12
12732,3051311558,HogueMarilyn,12
12756,701876215993475073,dkbelknap29,12
12766,701754867312943104,KingLove033,12
12804,701154546093944832,thehairloft10,12
12928,4915037231,arminder1985,12
12955,4909247723,RogersJulicia,12
12962,4907023307,Ethan13xyzOneal,12
13016,697898875311362048,nickwestao,12
13069,4893703881,orchid2921,12
13078,2979765447,GatAllen,12
13117,4869626237,PVanVlietNYL,12
13209,4775918860,APAutogroup,12
13271,29870853,pierstim,12
13400,3809736442,shepard16_jill,12
13426,4852744097,alexjojo6821,12
13543,4839985203,OG13Roc,12
13609,4833462549,yeymi_1,12
13633,4831444697,Brant6093,12
13764,4821948766,newdrew_eric,12
13768,4774397833,elijahhoskins3,12
13788,4818869591,timmorris769,12
13791,4818905734,BrantleyMari,12
13803,4817689307,bornknowledge69,12
13807,4766244943,CANDYSYMON4,12
13824,4815871605,jaysalazar0420,12
13887,4798624647,steezei,12
13904,4753938436,t4r4a,12
13913,4790435253,PollsValleywood,12
13939,4788110242,pollevery24,12
14012,4743880159,CentralFacts1,12
14023,4741469839,destinee_socte_,12
14110,4747169067,coon_n,12
14166,4716155160,Jtford66,12
14201,4717231347,tigger_torez11,12
14209,4711243042,adamkiser30,12
14250,4704038239,brendahaas5,12
14265,4698219266,purpledradon,12
14295,4687267058,laurynbabba,12
14322,1491208296,spudgetie,12
14357,4673745090,heatherbrady121,12
14367,4639455735,jessie_shears,12
14481,4638522330,braebaby27,12
14504,4572192208,cutecupcake94,12
14521,4563451901,therealderpysqu,12
14578,4610340914,slednecks4life,12
14582,4541922507,Michael75800185,12
14628,2842586189,WestWindPlace,12
14631,3180134899,beachbailey123,12
14684,104623821,amabaal,12
14779,4465402703,ismaelnunez7331,12
14825,32502132,tbenja01,12
14894,4502854933,autumnbreeheft1,12
14905,4329467908,Mentidosa,12
14919,348176323,kcummins797,12
14921,4412853382,jessicalovieee5,12
14925,4411457782,Bbyhill21,12
14999,4384433056,weedndabs4202,12
15072,4433602693,rambqoq_robbie,12
15140,4323364635,ZaraKai122,12
15288,254381947,jeremyf1974,12
15326,4242202053,hanxiang_li,12
15459,4178502093,079DW2XX,12
15474,4241503098,Tannerrj10,12
15717,4128676574,MsSmithMrH1,12
15725,4106575829,nanethgraw,12
15871,4070948357,AnthonyBergero6,12
15953,4042156037,krispaletta,12
16007,3148735921,Meghan46013074,12
16152,3972850113,RachNicole2993,12
16272,3885969132,Mason_Blaze,12
16360,3915457821,jutryan_80,12
16384,3112592672,ashleygailhunt1,12
16410,3817086972,mellisa_kyle,12
16542,3825199702,dcoveart49,12
16899,550391707,Danielle_319_,12
16921,3697497261,taeskeezy,12
17083,3642528556,kbiblerHos32,12
17182,3614686767,AdwoaEMC,12
17200,3611010028,not_4_sure,12
17436,1513191505,BrianSchmitt79,12
17569,3525484581,kwentinlover,12
17656,3505173316,DanielR42152977,12
17755,766585416,KevinPydyn,12
17782,2367946437,libbyonthetable,12
18038,286897391,TracyT6,12
18042,3439113958,AeryaleThomas,12
18046,843887281,livingwellwD1,12
18172,3433550681,Kraddie22,12
18301,2502859525,amanda_jak87,12
18329,3424951229,americafiguer20,12
18447,3414390646,Mitchie4real1,12
18549,3079076022,LeslieLeegwater,12
18559,3405003747,camelDickss,12
18598,1410300900,MontcalmAlumni,12
18603,3306180054,kaylei00008,12
18629,3304545650,hannah_vanrees,12
18701,3396594964,mishrstreicher,12
18719,3301546718,izzylamers27,12
18861,3390097085,mikaloves420,12
18890,3388071574,Bret4152Bret,12
19079,3279954500,EthanRivera19,12
19121,3278785884,chris_vanreg,12
19155,192187395,DeepCouch67,12
19205,513373757,TerrySelgo,12
19485,3259470438,emmypetey12,12
19491,3259328718,dghartley2,12
19511,3258410425,blainejones1232,12
19518,3258012234,RinTanaka2,12
19532,3347160353,BeanieBaybees,12
19622,3343126480,beysbackpack,12
19669,3323260005,ronrivers85,12
19742,3331346590,CloszJoshua,12
19748,3330487377,ashantijoy09,12
19803,3244469449,e307d02fda0f42b,12
19811,2916748619,5cdc701a18ed4ed,12
19889,3314560955,cesar_vdz_09,12
20076,3231794172,FineBurch,12
20084,2551227914,Wynaldad,12
20221,3225777384,21Warsom,12
20269,3293679185,KeithWi24453953,12
20381,220904510,Leagradee,12
20576,3235591762,7ae042131fe6430,12
20600,513244055,redidental,12
20610,323009901,madmarge2011,12
20639,813918690,irenetseng1,12
20735,3176995164,markbballbro1m,12
20888,3033994198,aliciahall325,12
20889,3166114574,LovemanKatie,12
21109,3148858801,ZoloZwvuts,12
21260,2348626764,JNiasseka,12
21471,3108389136,tech__hipster,12
21519,2204148150,KDufon,12
21546,3108768245,humble_dynamite,12
21802,2668084120,OrmeJen,12
21882,3068705789,rmboersen,12
21893,3082075258,Oz_isevents,12
22123,3065122300,JaimieSchmitt,12
22158,3048043387,daherz44,12
22246,3060869231,sulzhr,12
22319,3037260836,3648627whsvb,12
22324,41846224,kerishiv,12
22374,3033310910,joanna_koerner,12
22377,3033238380,anjoweeen,12
22409,3032034020,wetnose123,12
22508,3041907124,Myria_Bauer,12
22652,3033842302,PetroeljeJames,12
22728,3028806232,JakeJsting,12
22804,3013860144,mac_kenzeee,12
22905,3018084455,AuthorBL,12
22929,3015949414,shrkdeogur,12
22948,3014295155,Andyhawk65Andy,12
22962,3008387444,srstolle,12
22980,64579443,destroyourselve,12
22982,64725744,Delicca,12
23045,268800059,rksptl,12
23181,3001241390,Tiffany79784479,12
23274,3000647291,MonIrene1991,12
23354,2995408919,MVS_GVA,12
23550,2965471545,shelby_rood,12
23635,2977212433,smm1253,12
23643,1132115498,vree_marcie,12
23672,914759815,AshleyViersen,12
23779,2973772239,matthewstone76,12
23805,2171152568,sanfordkali,12
23826,2759487992,crandall_cindy,12
23967,2967216376,LissBrittany,12
24056,2962524568,emilykgvsu,12
24101,2958551761,crystalgking22,12
24110,2189281543,a2sisco,12
24261,2949750646,themittensports,12
24336,2940585915,belstrasteve09,12
24408,2938028692,iphoenixrepair,12
24458,2935670554,loverbaby4191,12
24460,2935484445,EliazarCesar,12
24471,2937663746,allylyons1231,12
24539,2236575258,k2papabear,12
24556,2355380800,salte_mitchell,12
24628,2890115395,VHoezee,12
24629,2920923827,elissa33455,12
24661,1443702560,JasonProwant,12
25041,1086514998,cincin8675,12
25078,30084243,pitchntents,12
25108,2889514527,marcelwhite101,12
25392,2878634991,emolero669,12
25568,2715286903,JWoelle,12
25623,2765484927,hunters_soul,12
25717,2861772004,rvandyk1023,12
25718,2861745425,anthonykitchend,12
25727,2861255789,Honesty21,12
26016,2842013123,katelynnsmitth,12
26143,1342847359,cierranicoleb,12
26202,2830909397,alexc17216927,12
26292,822248822,scrapgirl7,12
26310,2851779888,Rich_Orrell,12
26626,2835641828,gvsu_love,12
26675,1731147114,jrw0319,12
26676,2789846602,LoweLowec69,12
26687,814373094,stasiaisasavage,12
26869,2822697980,veltmane,12
26903,2820673220,frog791,12
27045,2813963084,131hotelplaza,12
27050,2813310510,stephspruit,12
27079,2771669302,LalaMimmie,12
27099,2771319484,mybeatingspark,12
27237,851389692,allielemley,12
27311,758264498,MKLouney,12
27381,2764389531,GrandWingsetc,12
27393,2764236052,NiggaWorm,12
27396,2764174619,da22f82209c74d2,12
27446,2705326076,suzanner63,12
27566,1150040226,BillDemmink,12
27684,174810793,Spookytheguy,12
27794,484431699,SeanCorbin1,12
27808,743383632,Randyrjr,12
28129,2746438504,TSlooter,12
28197,2744374535,LesStoil87,12
28330,2722360602,JennMajewski1,12
28516,1725602166,NCSU_JB,12
28529,103449132,alredy345,12
28595,2723722013,PMulebo,12
28928,1022758212,ggvanhuis,12
29078,2601611143,dan_ext,12
29251,2584596740,TurnDownRamadan,12
29417,2611564509,DevenNoble,12
29518,199152075,kochb13,12
29558,486045040,GSprecken,12
29750,2333804930,hellokurii,12
29927,2495063371,FAFSAbyPhone,12
30093,2478653599,Raggzfashionz,12
30231,2359559940,kwardrecruit,12
30232,2463487687,becker_duck,12
30444,2426329861,PitschRandy,12
30857,2384418565,MesuurI,12
30967,2377216765,JakeSportUpdate,12
31248,71031098,MakaArray,12
31272,729665767,AngelecqueT,12
31504,2205945758,boatergirlCathy,12
31663,2310875600,Still_Movie,12
